epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1154.43,0.50941,0.62927,0.87784,0.99363,1,0.995,0.88192,0.50916,0.63652,0.72772,0.000973861,0.000973861,0.000973861
44,1179.42,0.42864,0.60219,0.88774,0.99482,1,0.995,0.88123,0.50199,0.64222,0.71933,0.000957358,0.000957358,0.000957358
45,1204.29,0.44957,0.59086,0.88378,0.99451,1,0.995,0.87158,0.48349,0.59508,0.7098,0.000940855,0.000940855,0.000940855
46,1229.38,0.51217,0.63672,0.91548,0.99278,1,0.995,0.88089,0.49522,0.60813,0.71575,0.000924352,0.000924352,0.000924352
47,1254.96,0.52314,0.62284,0.91511,0.99535,1,0.995,0.89892,0.50371,0.59605,0.72227,0.000907848,0.000907848,0.000907848
48,1280.22,0.4579,0.61094,0.89713,0.99479,1,0.995,0.89744,0.47276,0.6051,0.7146,0.000891345,0.000891345,0.000891345
49,1304.97,0.4629,0.58382,0.87444,0.99251,1,0.995,0.90344,0.4787,0.62878,0.7149,0.000874842,0.000874842,0.000874842
50,1330.61,0.41571,0.55566,0.88174,0.98843,1,0.995,0.88192,0.48734,0.6131,0.72031,0.000858338,0.000858338,0.000858338
51,1356.01,0.43553,0.6046,0.87425,0.98703,1,0.995,0.90003,0.46807,0.55696,0.72557,0.000841835,0.000841835,0.000841835
52,1381.16,0.45316,0.52345,0.84423,0.99053,1,0.995,0.88375,0.46147,0.51149,0.72657,0.000825332,0.000825332,0.000825332
53,1406.69,0.49321,0.59891,0.90108,0.99303,1,0.995,0.88593,0.46802,0.53019,0.72634,0.000808828,0.000808828,0.000808828
54,1431.94,0.46595,0.51,0.86072,0.99338,1,0.995,0.88216,0.49356,0.56062,0.73042,0.000792325,0.000792325,0.000792325
55,1461.22,0.47719,0.62648,0.91936,0.99283,1,0.995,0.87292,0.4687,0.54884,0.71835,0.000775822,0.000775822,0.000775822
56,1487.2,0.40413,0.50167,0.8314,0.99301,1,0.995,0.88745,0.47563,0.54634,0.7139,0.000759318,0.000759318,0.000759318
57,1512.68,0.42391,0.51765,0.86211,0.9939,1,0.995,0.89336,0.49118,0.5413,0.71348,0.000742815,0.000742815,0.000742815
58,1537.49,0.4515,0.53694,0.86529,0.99461,1,0.995,0.91242,0.46077,0.51331,0.70717,0.000726312,0.000726312,0.000726312
59,1562.67,0.45775,0.52354,0.84379,0.9939,1,0.995,0.91727,0.42244,0.49588,0.69263,0.000709809,0.000709809,0.000709809
60,1587.7,0.44452,0.52506,0.86953,0.99336,1,0.995,0.90793,0.46092,0.51038,0.69904,0.000693305,0.000693305,0.000693305
61,1612.99,0.40961,0.54979,0.88997,0.99163,1,0.995,0.87633,0.51646,0.52867,0.71096,0.000676802,0.000676802,0.000676802
62,1639.8,0.44237,0.52033,0.86443,0.99022,1,0.995,0.89798,0.46628,0.54562,0.70232,0.000660299,0.000660299,0.000660299
63,1666.62,0.43319,0.51703,0.85336,0.99007,1,0.995,0.88368,0.4815,0.53505,0.71429,0.000643795,0.000643795,0.000643795
64,1692.56,0.44211,0.52882,0.89391,0.99232,1,0.995,0.8722,0.49791,0.48883,0.72092,0.000627292,0.000627292,0.000627292
65,1717.16,0.4214,0.50538,0.88377,0.99365,1,0.995,0.87919,0.48435,0.43755,0.71718,0.000610789,0.000610789,0.000610789
66,1743.14,0.45067,0.58416,0.87775,0.99363,1,0.995,0.86931,0.52586,0.47668,0.73342,0.000594286,0.000594286,0.000594286
67,1769.89,0.43607,0.52253,0.86372,0.99335,1,0.995,0.87049,0.54888,0.46753,0.74921,0.000577782,0.000577782,0.000577782
68,1794.96,0.39674,0.49592,0.87317,0.99308,1,0.995,0.88314,0.53671,0.44562,0.75411,0.000561279,0.000561279,0.000561279
69,1820.89,0.42916,0.50868,0.85005,0.99304,1,0.995,0.8761,0.52056,0.43827,0.75011,0.000544776,0.000544776,0.000544776
70,1846.29,0.42705,0.45204,0.86463,0.9927,1,0.995,0.88899,0.50728,0.44892,0.74237,0.000528272,0.000528272,0.000528272
71,1871.75,0.41169,0.46484,0.83322,0.9926,1,0.995,0.88339,0.51628,0.4559,0.74106,0.000511769,0.000511769,0.000511769
72,1897.24,0.40705,0.45691,0.88338,0.99274,1,0.995,0.88349,0.51249,0.45398,0.74135,0.000495266,0.000495266,0.000495266
73,1925.36,0.37382,0.46061,0.87549,0.99343,1,0.995,0.89577,0.46154,0.43492,0.72369,0.000478762,0.000478762,0.000478762
74,1951.11,0.35303,0.45282,0.849,0.99419,1,0.995,0.8884,0.43472,0.40985,0.71101,0.000462259,0.000462259,0.000462259
75,1976.97,0.45333,0.49527,0.86746,0.99519,1,0.995,0.89521,0.43385,0.39434,0.70681,0.000445756,0.000445756,0.000445756
76,2003.85,0.44179,0.59106,0.90137,0.99569,1,0.995,0.89667,0.42559,0.38482,0.70164,0.000429253,0.000429253,0.000429253
77,2031.09,0.37493,0.4359,0.83188,0.99572,1,0.995,0.88496,0.43279,0.38315,0.70288,0.000412749,0.000412749,0.000412749
78,2061.41,0.39058,0.48296,0.89863,0.99553,1,0.995,0.89375,0.4358,0.37822,0.70399,0.000396246,0.000396246,0.000396246
79,2091.9,0.40214,0.46785,0.88455,0.99481,1,0.995,0.88979,0.43834,0.37838,0.70276,0.000379743,0.000379743,0.000379743
80,2123.11,0.35098,0.45704,0.84604,0.99473,1,0.995,0.89393,0.43792,0.38327,0.70176,0.000363239,0.000363239,0.000363239
81,2150.45,0.33225,0.42717,0.85029,0.99467,1,0.995,0.90002,0.43897,0.40141,0.70317,0.000346736,0.000346736,0.000346736
82,2177.31,0.33919,0.41474,0.8466,0.99455,1,0.995,0.8943,0.43627,0.40947,0.70388,0.000330233,0.000330233,0.000330233
83,2204.68,0.37797,0.44274,0.85387,0.99525,1,0.995,0.9025,0.45472,0.41509,0.71092,0.000313729,0.000313729,0.000313729
84,2232.43,0.36307,0.44303,0.86235,0.99546,1,0.995,0.88641,0.47099,0.41703,0.71898,0.000297226,0.000297226,0.000297226
85,2259.51,0.39116,0.42424,0.84639,0.99569,1,0.995,0.89242,0.47484,0.41208,0.72161,0.000280723,0.000280723,0.000280723
86,2286.23,0.33716,0.41054,0.8337,0.99572,1,0.995,0.88817,0.46531,0.39878,0.71885,0.00026422,0.00026422,0.00026422
87,2314.09,0.34613,0.42441,0.86178,0.99558,1,0.995,0.88817,0.4614,0.38844,0.71806,0.000247716,0.000247716,0.000247716
88,2341.13,0.3629,0.42574,0.82902,0.99545,1,0.995,0.88441,0.46592,0.38391,0.71797,0.000231213,0.000231213,0.000231213
89,2369.07,0.34704,0.42066,0.84158,0.99538,1,0.995,0.88563,0.4696,0.37982,0.71677,0.00021471,0.00021471,0.00021471
90,2395.36,0.35018,0.48232,0.83615,0.99519,1,0.995,0.88724,0.4759,0.38232,0.71609,0.000198206,0.000198206,0.000198206
91,2423.03,0.28147,0.55656,0.75848,0.99515,1,0.995,0.88762,0.4722,0.38634,0.7148,0.000181703,0.000181703,0.000181703
92,2449.91,0.29929,0.51114,0.77468,0.99421,1,0.995,0.8887,0.46271,0.3939,0.71376,0.0001652,0.0001652,0.0001652
93,2476.66,0.27401,0.49924,0.7699,0.99301,1,0.995,0.88979,0.45148,0.41311,0.71167,0.000148696,0.000148696,0.000148696
94,2502.99,0.30014,0.49041,0.82679,0.99181,1,0.995,0.89333,0.44632,0.43376,0.71042,0.000132193,0.000132193,0.000132193
95,2530.45,0.27233,0.50114,0.80583,0.99073,1,0.995,0.89413,0.44411,0.45042,0.70962,0.00011569,0.00011569,0.00011569
96,2557.69,0.28542,0.4978,0.83022,0.99051,1,0.995,0.89563,0.44284,0.45293,0.70913,9.91865e-05,9.91865e-05,9.91865e-05
97,2584.15,0.28399,0.51581,0.76768,0.99125,1,0.995,0.89609,0.43982,0.44862,0.70813,8.26832e-05,8.26832e-05,8.26832e-05
98,2611.26,0.34255,0.5441,0.84079,0.99214,1,0.995,0.89609,0.43611,0.44014,0.70659,6.61799e-05,6.61799e-05,6.61799e-05
99,2637.71,0.25181,0.5107,0.77313,0.99273,1,0.995,0.90353,0.43151,0.43486,0.70481,4.96766e-05,4.96766e-05,4.96766e-05
100,2663.25,0.27639,0.51,0.7964,0.99304,1,0.995,0.90408,0.42759,0.43207,0.70339,3.31733e-05,3.31733e-05,3.31733e-05
