epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1676.31,1.09387,0.83998,0.95904,0.96019,0.59169,0.63989,0.28288,1.37299,1.0412,1.05704,0.000778233,0.000778233,0.000778233
48,1707.49,1.10724,0.82449,0.91631,0.953,0.62162,0.63969,0.2887,1.37062,1.00026,1.05438,0.000764086,0.000764086,0.000764086
49,1739.2,1.11316,0.86183,0.93232,0.95169,0.61255,0.63493,0.28779,1.32324,1.01209,1.04773,0.000749939,0.000749939,0.000749939
50,1770.25,1.10009,0.85184,0.94928,0.96379,0.61496,0.63725,0.28614,1.29419,0.98439,1.03856,0.000735792,0.000735792,0.000735792
51,1801.7,1.0704,0.79877,0.93438,0.92312,0.63463,0.63712,0.29053,1.2593,0.98713,1.02866,0.000721645,0.000721645,0.000721645
52,1832.83,1.04319,0.80992,0.94544,0.94905,0.59031,0.62955,0.28851,1.26541,1.003,1.02963,0.000707498,0.000707498,0.000707498
53,1864.28,1.10177,0.80898,0.95922,0.9459,0.60619,0.62893,0.28593,1.25298,1.01705,1.02859,0.000693351,0.000693351,0.000693351
54,1897.04,1.07573,0.84077,0.95365,0.93001,0.62806,0.62535,0.27567,1.26328,1.02166,1.03328,0.000679204,0.000679204,0.000679204
55,1929.34,1.09448,0.85422,0.98339,0.9256,0.62935,0.63105,0.27685,1.27917,0.99286,1.03486,0.000665057,0.000665057,0.000665057
56,1960.39,1.03181,0.80681,0.9244,0.93445,0.58362,0.63819,0.27996,1.28584,0.98379,1.03414,0.000650909,0.000650909,0.000650909
57,1992.16,1.04923,0.80037,0.9227,0.94597,0.56709,0.64671,0.27676,1.30325,0.99319,1.03618,0.000636762,0.000636762,0.000636762
58,2024.3,1.05036,0.77213,0.93072,0.92615,0.5684,0.6373,0.28273,1.27422,0.98533,1.03458,0.000622615,0.000622615,0.000622615
59,2055.91,1.00089,0.7594,0.92747,0.94049,0.57175,0.6426,0.28072,1.25888,0.97251,1.02547,0.000608468,0.000608468,0.000608468
60,2087.39,1.05535,0.77441,0.93027,0.93784,0.59884,0.65179,0.28904,1.22576,0.94543,1.00682,0.000594321,0.000594321,0.000594321
61,2122.6,1.0689,0.77469,0.93862,0.95948,0.5778,0.64572,0.29372,1.20167,0.91681,1.00193,0.000580174,0.000580174,0.000580174
62,2157.49,1.013,0.72842,0.93209,0.91718,0.63649,0.65205,0.29398,1.22023,0.90188,1.0057,0.000566027,0.000566027,0.000566027
63,2192.46,0.96823,0.75727,0.9503,0.93779,0.63045,0.65033,0.28387,1.27206,0.90127,1.01517,0.00055188,0.00055188,0.00055188
64,2228.06,1.03733,0.75928,0.93541,0.97124,0.63493,0.64989,0.25426,1.25853,0.90481,1.01086,0.000537733,0.000537733,0.000537733
65,2262.05,0.98768,0.72663,0.93005,0.95857,0.63964,0.64866,0.25667,1.24961,0.89011,1.00624,0.000523586,0.000523586,0.000523586
66,2303.48,1.02768,0.75606,0.95094,0.95609,0.63964,0.65159,0.28173,1.26186,0.87851,1.00612,0.000509438,0.000509438,0.000509438
67,2349.09,1.05269,0.76179,0.93366,0.96786,0.63063,0.64737,0.27809,1.27099,0.884,1.01472,0.000495291,0.000495291,0.000495291
68,2389.38,0.96722,0.72072,0.91663,0.9812,0.63813,0.64859,0.28038,1.2731,0.86796,1.01771,0.000481144,0.000481144,0.000481144
69,2431.19,0.99331,0.73061,0.93137,0.96836,0.63663,0.64417,0.2672,1.25165,0.85041,1.01117,0.000466997,0.000466997,0.000466997
70,2474.56,0.96454,0.71966,0.91619,0.95957,0.63311,0.72897,0.2917,1.24949,0.86015,1.00934,0.00045285,0.00045285,0.00045285
71,2514.53,0.98683,0.75443,0.93409,0.97229,0.63063,0.72758,0.29564,1.27345,0.87049,1.01539,0.000438703,0.000438703,0.000438703
72,2554.99,0.93162,0.68859,0.92227,0.97489,0.63063,0.72162,0.29465,1.28777,0.85123,1.02374,0.000424556,0.000424556,0.000424556
73,2595.36,1.00185,0.71615,0.90098,0.97555,0.63309,0.7217,0.30221,1.29944,0.8319,1.02626,0.000410409,0.000410409,0.000410409
74,2637.27,0.98384,0.699,0.93835,0.97441,0.63249,0.7491,0.29852,1.31174,0.82935,1.0317,0.000396262,0.000396262,0.000396262
75,2674.07,0.95508,0.68956,0.92188,0.97444,0.63063,0.64694,0.26269,1.29767,0.81783,1.03105,0.000382115,0.000382115,0.000382115
76,2709.42,1.009,0.72717,0.935,0.9708,0.62622,0.64285,0.26508,1.29652,0.83033,1.03523,0.000367967,0.000367967,0.000367967
77,2745.2,1.00176,0.69508,0.93656,0.9609,0.6227,0.63614,0.28886,1.28106,0.83326,1.02853,0.00035382,0.00035382,0.00035382
78,2789.12,0.92588,0.69764,0.92003,0.97057,0.61558,0.63992,0.28945,1.2846,0.83835,1.02889,0.000339673,0.000339673,0.000339673
79,2826.11,0.92997,0.68179,0.92538,0.97429,0.62065,0.6411,0.29666,1.28102,0.83993,1.02519,0.000325526,0.000325526,0.000325526
80,2863.58,0.942,0.67411,0.9043,0.97389,0.63063,0.63729,0.29349,1.27672,0.8336,1.02022,0.000311379,0.000311379,0.000311379
81,2899.68,0.98372,0.68128,0.91247,0.96356,0.62489,0.64398,0.29384,1.25698,0.82137,1.01293,0.000297232,0.000297232,0.000297232
82,2936.25,0.9232,0.667,0.92779,0.96039,0.62748,0.64373,0.29176,1.25431,0.82532,1.01384,0.000283085,0.000283085,0.000283085
83,2973.72,1.03123,0.71723,0.93973,0.95427,0.63338,0.64137,0.28783,1.27641,0.84377,1.02099,0.000268938,0.000268938,0.000268938
84,3015.52,0.92185,0.64913,0.91023,0.95254,0.63566,0.63814,0.2811,1.30742,0.86334,1.02757,0.000254791,0.000254791,0.000254791
85,3058.45,0.99498,0.67413,0.91975,0.95174,0.6289,0.63838,0.28606,1.29989,0.86257,1.02599,0.000240644,0.000240644,0.000240644
86,3104.11,0.90964,0.64512,0.90562,0.95179,0.63401,0.63843,0.28961,1.27222,0.84537,1.01865,0.000226497,0.000226497,0.000226497
87,3146.1,0.91947,0.67387,0.90723,0.95656,0.62938,0.63956,0.29298,1.24374,0.83038,1.00914,0.000212349,0.000212349,0.000212349
88,3183.92,0.9061,0.64989,0.87334,0.95614,0.63368,0.64346,0.29408,1.24206,0.83242,1.00659,0.000198202,0.000198202,0.000198202
89,3224.11,0.89149,0.64004,0.91763,0.956,0.63564,0.64296,0.29535,1.23731,0.83422,1.0074,0.000184055,0.000184055,0.000184055
90,3262.56,0.94228,0.6603,0.89465,0.96462,0.63658,0.64576,0.29534,1.23258,0.85296,1.00753,0.000169908,0.000169908,0.000169908
91,3300.04,0.91111,0.76543,0.91424,0.9565,0.6324,0.64646,0.28991,1.21992,0.8527,1.00649,0.000155761,0.000155761,0.000155761
92,3339.22,0.95267,0.75131,0.91928,0.96468,0.63654,0.64521,0.29029,1.2124,0.84877,1.00796,0.000141614,0.000141614,0.000141614
93,3381.13,0.87785,0.7302,0.87696,0.96283,0.63696,0.64519,0.28317,1.21292,0.84693,1.0108,0.000127467,0.000127467,0.000127467
94,3421.76,0.91843,0.73304,0.92369,0.9775,0.6329,0.64713,0.28563,1.2197,0.84278,1.01246,0.00011332,0.00011332,0.00011332
95,3459.76,0.84427,0.72288,0.89225,0.98329,0.63063,0.64436,0.28615,1.23009,0.83876,1.0162,9.91726e-05,9.91726e-05,9.91726e-05
96,3492.71,0.86277,0.75385,0.87753,0.98217,0.63063,0.64441,0.28611,1.24593,0.8323,1.02156,8.50255e-05,8.50255e-05,8.50255e-05
97,3525.53,0.8766,0.71146,0.90952,0.98254,0.62431,0.6444,0.28558,1.25549,0.82712,1.02359,7.08784e-05,7.08784e-05,7.08784e-05
98,3556.14,0.92181,0.72625,0.89748,0.98169,0.61948,0.64503,0.28312,1.2557,0.81951,1.02503,5.67313e-05,5.67313e-05,5.67313e-05
99,3586.93,0.8747,0.6889,0.92172,0.98185,0.61941,0.64506,0.28333,1.25405,0.8143,1.0258,4.25842e-05,4.25842e-05,4.25842e-05
100,3617.59,0.89426,0.71312,0.88445,0.98167,0.61884,0.64512,0.28249,1.25147,0.81021,1.02658,2.84371e-05,2.84371e-05,2.84371e-05
