epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,483.428,0.76676,0.77199,0.95176,1,0.49809,0.995,0.73767,0.77452,2.32175,1.16153,0.00117399,0.00117399,0.00117399
37,494.332,0.8107,0.79631,0.97022,1,0.49809,0.995,0.73767,0.77452,2.32175,1.16153,0.00119983,0.00119983,0.00119983
38,505.236,0.6651,0.71477,0.92952,1,0.86658,0.995,0.72125,0.91627,1.96092,1.1841,0.00122528,0.00122528,0.00122528
39,517.829,0.70268,1.22614,0.91693,0.94297,1,0.995,0.68875,0.90531,1.7354,1.18137,0.00125033,0.00125033,0.00125033
40,530.25,0.88182,0.92996,0.99909,0.94297,1,0.995,0.68875,0.90531,1.7354,1.18137,0.00127498,0.00127498,0.00127498
41,542.697,0.70998,0.83314,1.02578,1,0.98175,0.995,0.80825,0.72598,1.42975,1.16287,0.00129924,0.00129924,0.00129924
42,554.527,0.69846,0.84723,1.01646,0.94288,0.75,0.945,0.7855,0.94682,1.29023,1.42177,0.0013231,0.0013231,0.0013231
43,569.271,0.84124,0.87689,1.06099,0.94288,0.75,0.945,0.7855,0.94682,1.29023,1.42177,0.00134657,0.00134657,0.00134657
44,581.013,0.67933,0.64346,0.84321,0.56644,0.75,0.75611,0.45378,1.02706,1.4007,1.54505,0.00136964,0.00136964,0.00136964
45,592.01,0.67871,0.83428,0.97012,0.56644,0.75,0.75611,0.45378,1.02706,1.4007,1.54505,0.00139232,0.00139232,0.00139232
46,604.423,0.75057,0.90311,1.02815,0.66561,0.99605,0.82833,0.52458,1.29008,1.6365,1.69241,0.0014146,0.0014146,0.0014146
47,616.757,0.76642,0.78585,1.13452,0.66561,0.99605,0.82833,0.52458,1.29008,1.6365,1.69241,0.00143648,0.00143648,0.00143648
48,629.349,1.00364,1.04765,1.15945,1,0.9529,0.995,0.73342,1.00001,1.21063,1.51426,0.00145797,0.00145797,0.00145797
49,642.345,0.76244,0.88943,1.04823,1,0.9529,0.995,0.73342,1.00001,1.21063,1.51426,0.00147906,0.00147906,0.00147906
50,656.064,0.72443,0.88696,1.04607,0.28297,1,0.30615,0.21054,1.13418,2.75127,1.53617,0.00149975,0.00149975,0.00149975
51,670.308,0.77523,0.79316,0.97426,0.28297,1,0.30615,0.21054,1.13418,2.75127,1.53617,0.001505,0.001505,0.001505
52,684.611,0.70142,0.71385,0.96429,0.88388,0.75,0.91167,0.79108,0.91814,1.20016,1.22899,0.0014951,0.0014951,0.0014951
53,697.213,0.66558,0.69364,0.94161,0.88388,0.75,0.91167,0.79108,0.91814,1.20016,1.22899,0.0014852,0.0014852,0.0014852
54,709.865,0.88588,0.77741,1.07708,0.65335,1,0.78667,0.62083,0.88363,1.17581,1.19051,0.0014753,0.0014753,0.0014753
55,723.543,0.64612,0.63075,0.99479,0.65335,1,0.78667,0.62083,0.88363,1.17581,1.19051,0.0014654,0.0014654,0.0014654
56,736.742,0.60811,0.79338,0.96458,1,0.73711,0.88786,0.67338,1.04588,1.44091,1.25277,0.0014555,0.0014555,0.0014555
57,749.809,0.69732,0.71598,0.9666,1,0.73711,0.88786,0.67338,1.04588,1.44091,1.25277,0.0014456,0.0014456,0.0014456
58,763.261,0.73901,0.72748,1.00514,0.03635,0.75,0.03942,0.03248,0.86277,13.7898,1.13296,0.0014357,0.0014357,0.0014357
59,776.722,0.64792,0.72396,0.97335,0.03635,0.75,0.03942,0.03248,0.86277,13.7898,1.13296,0.0014258,0.0014258,0.0014258
60,793.126,0.75888,0.91836,1.03246,0.98435,1,0.995,0.858,0.70759,1.03104,1.11125,0.0014159,0.0014159,0.0014159
61,807.435,0.62777,0.72544,0.98224,0.98435,1,0.995,0.858,0.70759,1.03104,1.11125,0.001406,0.001406,0.001406
62,821.118,0.78866,0.7362,1.06665,1,0.98464,0.995,0.75901,0.89126,1.36895,1.24816,0.0013961,0.0013961,0.0013961
63,834.88,0.64115,0.66436,0.96276,1,0.98464,0.995,0.75901,0.89126,1.36895,1.24816,0.0013862,0.0013862,0.0013862
64,849.011,0.59432,0.65098,0.91342,0.9727,0.75,0.87,0.7205,0.8839,1.22889,1.22072,0.0013763,0.0013763,0.0013763
65,862.163,0.76589,0.72542,1.07521,0.9727,0.75,0.87,0.7205,0.8839,1.22889,1.22072,0.0013664,0.0013664,0.0013664
66,880.742,0.80822,0.66497,0.96052,0.38486,0.5,0.48786,0.35774,1.01586,1.664,1.35494,0.0013565,0.0013565,0.0013565
67,894.453,0.77401,0.96698,0.93395,0.38486,0.5,0.48786,0.35774,1.01586,1.664,1.35494,0.0013466,0.0013466,0.0013466
68,907.3,0.72059,0.73624,1.01525,0.79501,1,0.845,0.57628,1.04661,1.31925,1.21235,0.0013367,0.0013367,0.0013367
69,920.782,0.6318,0.62521,0.91086,0.79501,1,0.845,0.57628,1.04661,1.31925,1.21235,0.0013268,0.0013268,0.0013268
70,933.549,0.67553,0.62025,0.89201,0.47975,1,0.745,0.52939,0.98982,2.7496,1.13681,0.0013169,0.0013169,0.0013169
71,945.974,0.69115,0.69786,0.95089,0.47975,1,0.745,0.52939,0.98982,2.7496,1.13681,0.001307,0.001307,0.001307
72,959.69,0.69724,0.75783,1.01441,0.44975,1,0.76286,0.58938,0.77254,3.52345,0.92929,0.0012971,0.0012971,0.0012971
73,972.877,0.76438,0.7534,1.04444,0.44975,1,0.76286,0.58938,0.77254,3.52345,0.92929,0.0012872,0.0012872,0.0012872
74,987.662,0.76817,0.82938,0.97197,0.49092,0.7273,0.745,0.4003,0.99148,4.28408,1.19006,0.0012773,0.0012773,0.0012773
75,1002.45,0.6246,0.61934,0.96226,0.49092,0.7273,0.745,0.4003,0.99148,4.28408,1.19006,0.0012674,0.0012674,0.0012674
76,1016.44,0.57978,0.63133,0.8863,0.42727,1,0.66167,0.40496,1.02384,3.01567,1.31696,0.0012575,0.0012575,0.0012575
77,1030.58,0.69117,0.57094,0.91892,0.42727,1,0.66167,0.40496,1.02384,3.01567,1.31696,0.0012476,0.0012476,0.0012476
78,1044.63,0.57167,0.54872,0.9496,0.40225,0.75,0.56643,0.36178,1.20676,3.04692,1.49396,0.0012377,0.0012377,0.0012377
79,1059.11,0.823,1.14701,1.12409,0.40225,0.75,0.56643,0.36178,1.20676,3.04692,1.49396,0.0012278,0.0012278,0.0012278
80,1072.6,0.58016,0.54736,0.90911,0.80221,0.75,0.88786,0.745,0.96788,1.43929,1.16035,0.0012179,0.0012179,0.0012179
81,1085.71,0.60282,0.69723,0.88159,0.80221,0.75,0.88786,0.745,0.96788,1.43929,1.16035,0.001208,0.001208,0.001208
82,1098.72,0.5902,0.65798,0.89389,0.97304,1,0.995,0.858,0.64521,1.12192,0.93032,0.0011981,0.0011981,0.0011981
83,1112.05,0.61389,0.65973,0.95676,0.97304,1,0.995,0.858,0.64521,1.12192,0.93032,0.0011882,0.0011882,0.0011882
84,1127.04,0.70022,0.85211,0.98233,0.98304,1,0.995,0.8705,0.5694,0.84756,0.88526,0.0011783,0.0011783,0.0011783
85,1140.61,0.81475,0.74634,0.98703,0.98304,1,0.995,0.8705,0.5694,0.84756,0.88526,0.0011684,0.0011684,0.0011684
86,1153.48,0.83852,0.57556,1.01097,0.96407,1,0.995,0.9285,0.48898,0.73866,0.86088,0.0011585,0.0011585,0.0011585
87,1166.12,0.57583,0.57745,0.88344,0.96407,1,0.995,0.9285,0.48898,0.73866,0.86088,0.0011486,0.0011486,0.0011486
88,1180,0.61498,0.61065,0.96129,0.95044,1,0.995,0.8955,0.46429,0.72522,0.86707,0.0011387,0.0011387,0.0011387
89,1192.19,0.61816,0.6127,0.94412,0.95044,1,0.995,0.8955,0.46429,0.72522,0.86707,0.0011288,0.0011288,0.0011288
90,1204.43,0.66239,0.61348,0.97131,0.97549,1,0.995,0.8705,0.52248,0.66176,0.88462,0.0011189,0.0011189,0.0011189
91,1216.44,0.62917,0.57398,0.94236,0.97549,1,0.995,0.8705,0.52248,0.66176,0.88462,0.001109,0.001109,0.001109
92,1228.94,0.55742,0.55623,0.86968,0.98673,1,0.995,0.87867,0.5445,0.61369,0.90173,0.0010991,0.0010991,0.0010991
93,1241.89,0.54832,0.51134,0.89192,0.98673,1,0.995,0.87867,0.5445,0.61369,0.90173,0.0010892,0.0010892,0.0010892
94,1254.45,0.52903,0.53022,0.92106,0.98664,1,0.995,0.90367,0.54301,0.59407,0.94358,0.0010793,0.0010793,0.0010793
95,1266.6,0.73701,0.63006,1.05516,0.98664,1,0.995,0.90367,0.54301,0.59407,0.94358,0.0010694,0.0010694,0.0010694
96,1279.82,0.67552,0.59706,0.96351,0.98734,1,0.995,0.8955,0.50186,0.54219,0.94814,0.0010595,0.0010595,0.0010595
97,1292.8,0.61236,0.59319,0.94904,0.98734,1,0.995,0.8955,0.50186,0.54219,0.94814,0.0010496,0.0010496,0.0010496
98,1304.93,1.5421,1.6628,1.6471,0.98823,1,0.995,0.8955,0.55759,0.54712,0.99712,0.0010397,0.0010397,0.0010397
99,1316.18,0.62897,0.58373,0.88132,0.98823,1,0.995,0.8955,0.55759,0.54712,0.99712,0.0010298,0.0010298,0.0010298
100,1327.73,0.65718,0.60541,0.89246,0.98959,1,0.995,0.85188,0.63646,0.62304,1.02915,0.0010199,0.0010199,0.0010199
101,1338.52,0.71373,0.62928,0.89321,0.98959,1,0.995,0.85188,0.63646,0.62304,1.02915,0.00101,0.00101,0.00101
102,1350.24,0.63872,0.55713,0.88331,0.98963,1,0.995,0.777,0.67208,0.66335,1.01698,0.0010001,0.0010001,0.0010001
103,1361.16,0.59679,0.61959,0.88058,0.98963,1,0.995,0.777,0.67208,0.66335,1.01698,0.0009902,0.0009902,0.0009902
104,1374.84,0.65678,0.63735,0.99523,0.98944,1,0.995,0.76667,0.79557,0.75187,1.07015,0.0009803,0.0009803,0.0009803
105,1387.24,0.57043,0.55411,0.92949,0.98944,1,0.995,0.76667,0.79557,0.75187,1.07015,0.0009704,0.0009704,0.0009704
106,1399.28,0.59764,0.5808,0.91999,0.98929,1,0.995,0.76667,0.78603,0.79229,1.06985,0.0009605,0.0009605,0.0009605
107,1411.02,0.59732,0.5309,0.98182,0.98929,1,0.995,0.76667,0.78603,0.79229,1.06985,0.0009506,0.0009506,0.0009506
108,1422.24,0.57794,0.59237,0.97571,0.98909,1,0.995,0.8455,0.74734,0.82249,1.07136,0.0009407,0.0009407,0.0009407
109,1434.45,0.52612,0.74507,0.87156,0.98909,1,0.995,0.8455,0.74734,0.82249,1.07136,0.0009308,0.0009308,0.0009308
110,1448.05,0.69438,0.54774,0.8055,0.99023,1,0.995,0.858,0.66306,0.75097,0.99516,0.0009209,0.0009209,0.0009209
111,1460.67,0.66051,0.54313,1.0333,0.99023,1,0.995,0.858,0.66306,0.75097,0.99516,0.000911,0.000911,0.000911
112,1473.05,0.58714,0.56393,0.99441,0.99201,1,0.995,0.85188,0.64094,0.73109,0.96764,0.0009011,0.0009011,0.0009011
113,1485,0.57511,0.60174,1.00067,0.99201,1,0.995,0.85188,0.64094,0.73109,0.96764,0.0008912,0.0008912,0.0008912
114,1496.9,0.61518,0.64735,0.94082,0.99463,1,0.995,0.85188,0.58623,0.75578,0.93275,0.0008813,0.0008813,0.0008813
115,1508.84,0.60518,0.55837,0.77391,0.99463,1,0.995,0.85188,0.58623,0.75578,0.93275,0.0008714,0.0008714,0.0008714
116,1521.73,0.6988,0.63191,1.06105,0.99537,1,0.995,0.85188,0.59494,0.84856,0.92294,0.0008615,0.0008615,0.0008615
117,1534.01,0.58002,0.58568,0.9036,0.99537,1,0.995,0.85188,0.59494,0.84856,0.92294,0.0008516,0.0008516,0.0008516
118,1545.96,0.72256,0.64104,0.95906,0.99212,1,0.995,0.829,0.64168,0.7782,0.93385,0.0008417,0.0008417,0.0008417
119,1557.96,0.49889,0.56839,0.8977,0.99212,1,0.995,0.829,0.64168,0.7782,0.93385,0.0008318,0.0008318,0.0008318
120,1571.49,0.52401,0.55123,0.89982,0.98995,1,0.995,0.83717,0.6435,0.60779,0.9597,0.0008219,0.0008219,0.0008219
121,1585.45,0.52183,0.51875,0.91708,0.98995,1,0.995,0.83717,0.6435,0.60779,0.9597,0.000812,0.000812,0.000812
122,1598,0.5323,0.48404,0.83353,0.98662,1,0.995,0.8455,0.62601,0.62252,0.96994,0.0008021,0.0008021,0.0008021
123,1609.7,0.57038,0.53551,0.8904,0.98662,1,0.995,0.8455,0.62601,0.62252,0.96994,0.0007922,0.0007922,0.0007922
124,1622.18,0.46083,0.45829,0.87217,0.98444,1,0.995,0.8455,0.59314,0.70619,0.95457,0.0007823,0.0007823,0.0007823
125,1634.66,0.51846,0.49546,0.93096,0.98444,1,0.995,0.8455,0.59314,0.70619,0.95457,0.0007724,0.0007724,0.0007724
126,1647.83,0.50588,0.48234,0.90486,0.98528,1,0.995,0.8455,0.65615,0.66329,0.98414,0.0007625,0.0007625,0.0007625
127,1660.78,0.91997,0.73431,1.36771,0.98528,1,0.995,0.8455,0.65615,0.66329,0.98414,0.0007526,0.0007526,0.0007526
128,1673,0.57314,0.5541,0.93978,0.99779,1,0.995,0.8455,0.76865,0.67488,1.06704,0.0007427,0.0007427,0.0007427
129,1685.91,0.4937,0.57153,0.87041,0.99779,1,0.995,0.8455,0.76865,0.67488,1.06704,0.0007328,0.0007328,0.0007328
130,1698.09,0.58959,0.49824,0.95478,1,0.99203,0.995,0.8455,0.78692,0.72174,1.09083,0.0007229,0.0007229,0.0007229
131,1709.52,0.55804,0.55896,0.9346,1,0.99203,0.995,0.8455,0.78692,0.72174,1.09083,0.000713,0.000713,0.000713
132,1720.63,0.49868,0.51561,0.92238,0.99065,1,0.995,0.8705,0.69348,0.69347,0.99596,0.0007031,0.0007031,0.0007031
133,1732.98,0.53177,0.484,0.94103,0.99065,1,0.995,0.8705,0.69348,0.69347,0.99596,0.0006932,0.0006932,0.0006932
134,1746.08,0.44503,0.41204,0.88365,0.98417,1,0.995,0.8705,0.66341,0.62197,0.97695,0.0006833,0.0006833,0.0006833
135,1757.46,0.60174,0.52426,0.92758,0.98417,1,0.995,0.8705,0.66341,0.62197,0.97695,0.0006734,0.0006734,0.0006734
136,1769.15,0.61038,0.51664,0.94104,0.98642,1,0.995,0.8705,0.66678,0.60892,0.96499,0.0006635,0.0006635,0.0006635
137,1780.38,0.59362,0.6119,0.98238,0.98642,1,0.995,0.8705,0.66678,0.60892,0.96499,0.0006536,0.0006536,0.0006536
138,1791.69,0.62935,0.55558,0.9771,0.9878,1,0.995,0.86425,0.65966,0.58843,0.95477,0.0006437,0.0006437,0.0006437
139,1803.71,0.57917,0.51438,0.88594,0.9878,1,0.995,0.86425,0.65966,0.58843,0.95477,0.0006338,0.0006338,0.0006338
140,1815.39,0.599,0.5837,0.88979,0.98833,1,0.995,0.85188,0.63154,0.57315,0.9078,0.0006239,0.0006239,0.0006239
141,1826.68,0.4957,0.47312,0.86608,0.98833,1,0.995,0.85188,0.63154,0.57315,0.9078,0.000614,0.000614,0.000614
142,1838.35,0.20549,1.3698,0.4288,0.98867,1,0.995,0.90367,0.6066,0.48894,0.89982,0.0006041,0.0006041,0.0006041
143,1849.7,0.59155,0.56559,0.91173,0.98867,1,0.995,0.90367,0.6066,0.48894,0.89982,0.0005942,0.0005942,0.0005942
144,1861.31,0.45076,0.44735,0.91281,0.98911,1,0.995,0.86413,0.5916,0.51198,0.88421,0.0005843,0.0005843,0.0005843
145,1872.45,0.4081,0.49121,0.91132,0.98911,1,0.995,0.86413,0.5916,0.51198,0.88421,0.0005744,0.0005744,0.0005744
146,1884.51,0.22914,1.14139,0.41849,0.98947,1,0.995,0.86413,0.59082,0.5321,0.88126,0.0005645,0.0005645,0.0005645
147,1896.2,0.48537,0.49354,0.93209,0.98947,1,0.995,0.86413,0.59082,0.5321,0.88126,0.0005546,0.0005546,0.0005546
148,1908.27,0.53462,0.53201,0.91714,0.98948,1,0.995,0.86413,0.56918,0.53622,0.87445,0.0005447,0.0005447,0.0005447
149,1919.68,0.49792,0.49923,0.85748,0.98948,1,0.995,0.86413,0.56918,0.53622,0.87445,0.0005348,0.0005348,0.0005348
150,1931.51,0.40026,0.48317,0.86147,0.98948,1,0.995,0.92,0.51625,0.51047,0.86329,0.0005249,0.0005249,0.0005249
151,1942.53,0.58457,0.51387,0.99285,0.98948,1,0.995,0.92,0.51625,0.51047,0.86329,0.000515,0.000515,0.000515
152,1953.66,0.54049,0.49065,0.92014,0.98946,1,0.995,0.92,0.4611,0.49948,0.85226,0.0005051,0.0005051,0.0005051
153,1964.83,0.51896,0.47327,0.93313,0.98946,1,0.995,0.92,0.4611,0.49948,0.85226,0.0004952,0.0004952,0.0004952
154,1976.2,0.42675,0.49847,0.89229,0.98966,1,0.995,0.92,0.47956,0.47572,0.86468,0.0004853,0.0004853,0.0004853
155,1987.39,0.49807,0.42431,0.87342,0.98966,1,0.995,0.92,0.47956,0.47572,0.86468,0.0004754,0.0004754,0.0004754
156,1999.01,0.54007,0.49622,0.96268,0.98971,1,0.995,0.8955,0.51243,0.47611,0.88729,0.0004655,0.0004655,0.0004655
157,2010.87,0.6379,0.4956,0.89872,0.98971,1,0.995,0.8955,0.51243,0.47611,0.88729,0.0004556,0.0004556,0.0004556
158,2024.01,0.56896,0.44406,0.90502,0.98972,1,0.995,0.86617,0.54653,0.49223,0.90068,0.0004457,0.0004457,0.0004457
159,2037.34,0.46199,0.48313,0.91902,0.98972,1,0.995,0.86617,0.54653,0.49223,0.90068,0.0004358,0.0004358,0.0004358
160,2049.3,0.55108,0.47479,0.9188,0.98909,1,0.995,0.86617,0.58474,0.49222,0.91001,0.0004259,0.0004259,0.0004259
161,2060.64,0.56562,0.49103,0.99475,0.98909,1,0.995,0.86617,0.58474,0.49222,0.91001,0.000416,0.000416,0.000416
162,2072.49,0.51004,0.45432,0.91315,0.98866,1,0.995,0.90367,0.60118,0.49139,0.90865,0.0004061,0.0004061,0.0004061
163,2083.46,0.4497,0.48893,0.95188,0.98866,1,0.995,0.90367,0.60118,0.49139,0.90865,0.0003962,0.0003962,0.0003962
164,2094.72,0.55634,0.46657,1.03079,0.98846,1,0.995,0.858,0.60738,0.51908,0.90498,0.0003863,0.0003863,0.0003863
165,2106.8,0.50031,0.548,0.89498,0.98846,1,0.995,0.858,0.60738,0.51908,0.90498,0.0003764,0.0003764,0.0003764
166,2120.32,0.62223,0.56177,0.88918,0.98776,1,0.995,0.85188,0.61173,0.54963,0.9024,0.0003665,0.0003665,0.0003665
167,2133.45,0.5167,0.46187,0.90415,0.98776,1,0.995,0.85188,0.61173,0.54963,0.9024,0.0003566,0.0003566,0.0003566
168,2146.27,0.44486,0.45816,0.85138,0.98794,1,0.995,0.85188,0.60698,0.54377,0.91251,0.0003467,0.0003467,0.0003467
169,2158.84,0.38813,0.46715,0.89791,0.98794,1,0.995,0.85188,0.60698,0.54377,0.91251,0.0003368,0.0003368,0.0003368
170,2170.81,0.4163,0.4191,0.90183,0.98971,1,0.995,0.858,0.59813,0.5106,0.93007,0.0003269,0.0003269,0.0003269
171,2182.39,0.47597,0.59578,0.84378,0.98971,1,0.995,0.858,0.59813,0.5106,0.93007,0.000317,0.000317,0.000317
172,2195.27,0.66292,0.51144,0.9445,0.98922,1,0.995,0.8705,0.59973,0.48084,0.94252,0.0003071,0.0003071,0.0003071
173,2207.03,0.46996,0.5423,0.94714,0.98922,1,0.995,0.8705,0.59973,0.48084,0.94252,0.0002972,0.0002972,0.0002972
174,2218.71,0.36324,0.42884,0.86069,0.98951,1,0.995,0.8705,0.5858,0.46645,0.9362,0.0002873,0.0002873,0.0002873
175,2230.91,0.47183,0.459,0.88442,0.98951,1,0.995,0.8705,0.5858,0.46645,0.9362,0.0002774,0.0002774,0.0002774
176,2243.06,0.46002,0.42471,0.84331,0.98954,1,0.995,0.8705,0.56829,0.46166,0.92428,0.0002675,0.0002675,0.0002675
177,2255.21,0.50778,0.48159,0.89535,0.98954,1,0.995,0.8705,0.56829,0.46166,0.92428,0.0002576,0.0002576,0.0002576
178,2267.54,0.47774,0.44709,0.8815,0.98939,1,0.995,0.8705,0.56872,0.46658,0.92155,0.0002477,0.0002477,0.0002477
179,2279.4,0.37188,0.43275,0.89237,0.98939,1,0.995,0.8705,0.56872,0.46658,0.92155,0.0002378,0.0002378,0.0002378
180,2295.16,0.38015,0.3884,0.83029,0.98908,1,0.995,0.8705,0.57532,0.45983,0.9204,0.0002279,0.0002279,0.0002279
181,2308.82,0.37913,0.4408,0.89822,0.98908,1,0.995,0.8705,0.57532,0.45983,0.9204,0.000218,0.000218,0.000218
182,2321.09,0.45575,0.53233,0.90788,0.98922,1,0.995,0.86425,0.56994,0.43571,0.91958,0.0002081,0.0002081,0.0002081
183,2333.09,0.40454,0.3493,0.85546,0.98922,1,0.995,0.86425,0.56994,0.43571,0.91958,0.0001982,0.0001982,0.0001982
184,2345.08,0.52634,0.52462,0.85004,0.98939,1,0.995,0.86425,0.56632,0.43,0.92833,0.0001883,0.0001883,0.0001883
185,2357.88,0.40923,0.42696,0.88157,0.98939,1,0.995,0.86425,0.56632,0.43,0.92833,0.0001784,0.0001784,0.0001784
186,2370.65,0.43325,0.47338,0.87874,0.98933,1,0.995,0.8955,0.56239,0.42584,0.92873,0.0001685,0.0001685,0.0001685
