epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1288,0.55362,1.7281,0.00571,0.96931,0.96154,0.99033,0.86444,0.57959,1.90687,0.00859,0.000973861,0.000973861,0.000973861
44,1315.99,0.6218,1.70462,0.00636,0.91423,0.9418,0.98341,0.84063,0.63016,1.90121,0.00928,0.000957358,0.000957358,0.000957358
45,1343.93,0.59171,1.82301,0.00612,0.94765,0.93924,0.98096,0.85137,0.55627,1.83446,0.00783,0.000940855,0.000940855,0.000940855
46,1372.3,0.49708,1.68745,0.00547,0.93044,0.97974,0.995,0.88909,0.49036,1.73729,0.0071,0.000924352,0.000924352,0.000924352
47,1401.33,0.62261,1.37533,0.0062,0.92581,1,0.995,0.8781,0.57079,1.70325,0.00848,0.000907848,0.000907848,0.000907848
48,1429.93,0.50595,1.74322,0.00486,0.91448,0.98854,0.99033,0.85115,0.60758,1.6854,0.00817,0.000891345,0.000891345,0.000891345
49,1458.38,0.58802,1.99373,0.00609,0.94706,0.96154,0.99033,0.84354,0.63887,1.67349,0.00865,0.000874842,0.000874842,0.000874842
50,1488.25,0.61323,1.59808,0.00592,0.96318,0.95308,0.9925,0.84841,0.58819,1.63967,0.00824,0.000858338,0.000858338,0.000858338
51,1519.36,0.51064,1.65174,0.00474,0.96362,0.99064,0.9925,0.8929,0.51946,1.5656,0.00755,0.000841835,0.000841835,0.000841835
52,1550.96,0.50658,1.26487,0.00444,0.93754,1,0.9925,0.88952,0.47378,1.52239,0.00686,0.000825332,0.000825332,0.000825332
53,1581.67,0.5337,1.50185,0.00538,0.95438,0.98662,0.9925,0.89027,0.47042,1.5023,0.0066,0.000808828,0.000808828,0.000808828
54,1612.35,0.48098,1.17742,0.00408,0.93711,0.98789,0.9925,0.87377,0.53317,1.49726,0.00733,0.000792325,0.000792325,0.000792325
55,1643.37,0.63812,1.32521,0.00628,0.93033,0.98756,0.995,0.86595,0.59439,1.50947,0.00847,0.000775822,0.000775822,0.000775822
56,1674.18,0.50425,1.28434,0.00442,0.90983,1,0.995,0.86082,0.57856,1.48279,0.00838,0.000759318,0.000759318,0.000759318
57,1703.54,0.53401,1.26984,0.00564,0.9204,0.95,0.99045,0.89214,0.48532,1.47572,0.00674,0.000742815,0.000742815,0.000742815
58,1731.88,0.5799,1.20533,0.00483,0.89706,0.97162,0.98795,0.89094,0.5002,1.46613,0.00699,0.000726312,0.000726312,0.000726312
59,1761.01,0.55608,1.18962,0.00493,0.94541,0.95,0.98417,0.85116,0.54867,1.4577,0.00786,0.000709809,0.000709809,0.000709809
60,1789.69,0.55513,1.35846,0.00518,0.94489,0.92714,0.98417,0.87083,0.53496,1.42397,0.00755,0.000693305,0.000693305,0.000693305
61,1818.33,0.48991,1.41877,0.005,0.94814,0.92994,0.98667,0.86556,0.50475,1.38927,0.00697,0.000676802,0.000676802,0.000676802
62,1848.14,0.53816,1.18225,0.00502,0.88488,0.95,0.98667,0.86697,0.50368,1.36273,0.00697,0.000660299,0.000660299,0.000660299
63,1878.34,0.54252,1.15744,0.00504,0.91496,0.97926,0.99045,0.87771,0.49533,1.34195,0.00692,0.000643795,0.000643795,0.000643795
64,1907.53,0.50825,1.07778,0.00466,0.90847,0.95,0.98167,0.87236,0.51324,1.32383,0.007,0.000627292,0.000627292,0.000627292
65,1935.88,0.4599,1.23102,0.00482,0.86125,0.97612,0.98167,0.85946,0.53714,1.31619,0.00727,0.000610789,0.000610789,0.000610789
66,1964.38,0.51723,1.4389,0.00588,0.85402,0.97654,0.97667,0.83019,0.59056,1.33234,0.00826,0.000594286,0.000594286,0.000594286
67,1992.68,0.51852,1.19154,0.00464,0.84412,0.98239,0.97667,0.83182,0.60292,1.33085,0.00863,0.000577782,0.000577782,0.000577782
68,2021.58,0.51159,1.20367,0.00429,0.83978,0.98123,0.97833,0.84087,0.57155,1.30406,0.00821,0.000561279,0.000561279,0.000561279
69,2051.09,0.48088,1.23231,0.00457,0.83723,0.98403,0.97833,0.85567,0.53795,1.27991,0.00765,0.000544776,0.000544776,0.000544776
70,2079.66,0.54868,1.1007,0.00475,0.83615,0.97745,0.97278,0.85656,0.51626,1.2637,0.0072,0.000528272,0.000528272,0.000528272
71,2108.66,0.46164,1.10027,0.00429,0.82497,0.95,0.96882,0.85598,0.49215,1.2402,0.00673,0.000511769,0.000511769,0.000511769
72,2136.91,0.50194,1.18182,0.00526,0.95093,0.92134,0.98346,0.8745,0.47409,1.2077,0.00643,0.000495266,0.000495266,0.000495266
73,2165.44,0.54372,1.13242,0.00504,0.93558,0.95,0.99045,0.88265,0.45551,1.18008,0.00625,0.000478762,0.000478762,0.000478762
74,2193.45,0.42626,1.09134,0.00402,0.96963,0.93957,0.99045,0.89868,0.4398,1.16478,0.00604,0.000462259,0.000462259,0.000462259
75,2225.56,0.41011,1.00054,0.0037,0.99757,0.94722,0.99045,0.88666,0.44509,1.17065,0.00607,0.000445756,0.000445756,0.000445756
76,2253.78,0.39618,1.01496,0.00352,0.93456,0.95331,0.99045,0.87188,0.46307,1.15781,0.00642,0.000429253,0.000429253,0.000429253
77,2281.64,0.54844,1.44303,0.00618,0.93926,0.95,0.98667,0.86917,0.47865,1.16545,0.00681,0.000412749,0.000412749,0.000412749
78,2310.33,0.49486,1.05453,0.00415,0.9405,1,0.99045,0.87118,0.48442,1.14568,0.00688,0.000396246,0.000396246,0.000396246
79,2339.69,0.46023,0.9877,0.0039,0.91933,0.96154,0.9925,0.86947,0.47873,1.12971,0.00664,0.000379743,0.000379743,0.000379743
80,2373.56,0.57203,0.99724,0.00419,0.93195,0.9463,0.98795,0.86722,0.48016,1.12321,0.00649,0.000363239,0.000363239,0.000363239
81,2403.54,0.42243,0.95449,0.00379,1,0.97374,0.995,0.87345,0.49889,1.10966,0.00669,0.000346736,0.000346736,0.000346736
82,2432.72,0.43585,0.9045,0.00401,1,0.97871,0.995,0.86084,0.51829,1.10165,0.00705,0.000330233,0.000330233,0.000330233
83,2463.13,0.39806,0.93941,0.00407,1,0.98613,0.995,0.86233,0.5258,1.09576,0.00729,0.000313729,0.000313729,0.000313729
84,2494.21,0.4351,0.92172,0.00393,1,0.99007,0.995,0.8622,0.52189,1.09402,0.00729,0.000297226,0.000297226,0.000297226
85,2528.72,0.41376,1.02682,0.00413,1,0.99059,0.995,0.86508,0.48906,1.07705,0.00675,0.000280723,0.000280723,0.000280723
86,2562.06,0.45397,1.06016,0.00464,1,0.99395,0.995,0.87208,0.46073,1.05935,0.00623,0.00026422,0.00026422,0.00026422
87,2595.35,0.38085,0.89479,0.00337,0.99931,0.99357,0.995,0.88488,0.46065,1.04967,0.00619,0.000247716,0.000247716,0.000247716
88,2627.84,0.5135,1.0895,0.00413,0.9974,0.99258,0.995,0.88342,0.46792,1.04377,0.00632,0.000231213,0.000231213,0.000231213
89,2662.62,0.45872,0.89033,0.00417,0.99345,0.98947,0.995,0.87402,0.47246,1.03939,0.00644,0.00021471,0.00021471,0.00021471
90,2697.44,0.34832,0.91004,0.00347,0.99342,0.98893,0.995,0.87437,0.47039,1.03446,0.00642,0.000198206,0.000198206,0.000198206
91,2732.35,0.36971,1.76809,0.00462,1,0.99285,0.995,0.88116,0.46265,1.02112,0.00633,0.000181703,0.000181703,0.000181703
92,2768.91,0.39856,1.56907,0.00442,0.99806,0.989,0.995,0.88606,0.45172,1.01357,0.00622,0.0001652,0.0001652,0.0001652
93,2803.74,0.33086,1.4605,0.00409,0.99374,0.99123,0.995,0.88993,0.45166,1.00562,0.00621,0.000148696,0.000148696,0.000148696
94,2839.12,0.31013,1.54472,0.0041,0.99051,0.99685,0.995,0.89205,0.45571,1.00269,0.00623,0.000132193,0.000132193,0.000132193
95,2867.19,0.29905,1.44633,0.00347,0.98521,1,0.995,0.87326,0.46266,1.00216,0.00632,0.00011569,0.00011569,0.00011569
96,2894.35,0.31866,1.53706,0.0038,0.98003,1,0.995,0.87323,0.46917,1.00399,0.0064,9.91865e-05,9.91865e-05,9.91865e-05
97,2920.87,0.29375,1.5116,0.00358,0.98054,1,0.995,0.87407,0.47161,1.00419,0.00642,8.26832e-05,8.26832e-05,8.26832e-05
98,2948.21,0.35028,1.47787,0.00363,0.97478,1,0.995,0.87466,0.47344,1.004,0.00643,6.61799e-05,6.61799e-05,6.61799e-05
99,2976.71,0.28652,1.66884,0.00406,0.97235,1,0.995,0.88296,0.47193,0.99943,0.00639,4.96766e-05,4.96766e-05,4.96766e-05
100,3006.23,0.3353,1.46952,0.00424,0.97049,1,0.995,0.88299,0.47057,0.99744,0.00637,3.31733e-05,3.31733e-05,3.31733e-05
